ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2026";"05816630000152";"BA";"ESTADUAL";"02/07/2026";"21/07/2026";"12";"267654";"ESPIRONOLACTONA, DOSAGEM:100 MG";"7024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"05400006000170";"FABMED DISTRIBUIDORA HOSPITALAR LTDA";"57507378000365";"EMS S/A";"175655";;"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"SALVADOR";"COMPRIMIDO";"ESPIRONOLACTONA";"01987122026003651978";"PE 085/2026";"COMPRIMIDO";"1023506320094";"Pregão";;"0.54";"94853.7";"13428048"
"2026";"42498717000155";"RJ";"ESTADUAL";"12/05/2026";"01/07/2026";"12";"406358";"DENOSUMABE, CONCENTRAÇÃO:70 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"1650";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"JUDICIAL";"ML";"04380569000180";"J R G DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA";"61286647000116";"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.";"156";;"SECRETARIA DE ESTADO DE SAUDE - SES";"RIO DE JANEIRO";"FRASCO 1,70 ML";"DENOSUMABE";"SEI0800010232252025";"079/2026";"FRASCO";"1004706660011";"Pregão";"170.0";"1025.641";"159999.996";"13428049"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"387339";"FORMOTEROL FUMARATO, COMPOSIÇÃO:ASSOCIADO COM BUDESONIDA, CONCENTRAÇÃO:12 MCG + 400MCG/DOSE, FORMA FARMACÊUTICA:CÁPSULA PÓ INALANTE, CARACTERÍSTICAS ADICIONAIS:REFIL";"15643";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"67729178000572";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"60659463002992";"ACHE LABORATORIOS FARMACEUTICOS SA";"329160";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"CÁPSULA";"FORMOTEROL FUMARATO";"01/2026";"SIM";"CÁPSULA";"1057305660178";"Registro de Preços";;"1.0243";"337158.588";"13428050"
"2026";"11876352000121";"RO";"MUNICIPAL";"02/04/2026";"02/07/2026";"12";"353333";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:875MG + 125MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"61828536000194";"OESTE SUL CIRURGICA LTDA";"73663650000190";"RANBAXY FARMACEUTICA LTDA";"3000";"MEDICAMENTOS PREGÃO ELETRÔNICO Nº 004/2026 PROCESSO LICITATÓRIO 000081/2024";"FUNDO MUNICIPAL DE SAUDE DE CACAULANDIA";"CACAULANDIA";"COMPRIMIDO";"AMOXICILINA";"88/2025";"10/2026";"COMPRIMIDO";"1235202730094";"Registro de Preços";;"2.39";"7170.0";"13428055"
"2026";"11120699000140";"AL";"MUNICIPAL";"02/03/2026";"22/07/2026";"12";"353333";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:875MG + 125MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"11232365000168";"ALAGOAS COMERCIAL MEDICA LTDA";"45992062000165";"GERMED FARMACEUTICA LTDA";"3024";;"FUNDO MUNICIPAL DE SAUDE";"MURICI";"COMPRIMIDO";"AMOXICILINA";"02972025";"332025";"COMPRIMIDO";"1058308860028";"Pregão";;"0.94";"2842.56";"13428058"
"2026";"11120699000140";"AL";"MUNICIPAL";"02/03/2026";"22/07/2026";"12";"269941";"ÁLCOOL ETÍLICO, TIPO:HIDRATADO, TEOR ALCOÓLICO:70%_(70¿GL), APRESENTAÇÃO:LÍQUIDO";"2259";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"11232365000168";"ALAGOAS COMERCIAL MEDICA LTDA";"12229753000152";"COOPERATIVA DE COLONIZACAO AGROPECUARIA E INDUSTRIAL PINDORAMA LTDA";"2400";;"FUNDO MUNICIPAL DE SAUDE";"MURICI";"FRASCO 1000,00 ML";"ÁLCOOL ETÍLICO";"02972025";"332025";"FRASCO";;"Pregão";"100000.0";"3.39";"8136.0";"13428059"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"437283";"LEVOFLOXACINO, CONCENTRAÇÃO:750 MG";"8807";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"46381269000166";"NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"61190096000192";"EUROFARMA LABORATORIOS S.A.";"40081";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"LEVOFLOXACINO";"01/2026";"SIM";"COMPRIMIDO";"1004311110027";"Registro de Preços";;"2.1599";"86570.9519";"13428060"
"2026";"11490142000109";"PE";"MUNICIPAL";"02/04/2026";"20/07/2026";"12";"270495";"COLAGENASE, APRESENTAÇÃO:ASSOCIADA COM CLORANFENICOL, CONCENTRAÇÃO:0,6UI + 1%, USO:POMADA";"5331";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"G";"32380176000102";"T.F. ALEXANDRE DISTRIBUIDORA DE MEDICAMENTOS";"44734671000402";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"1125";;"FUNDO MUNICIPAL DE SAUDE";"SAO VICENTE FERRER";"BISNAGA 50,00 G";"COLAGENASE";"032025";"SIM";"BISNAGA";;"Pregão";"5000.0";"18.19";"20463.75";"13428062"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"403359";"INSULINA, TIPO:GLULISINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL";"8428";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"00088317000121";"VICTORIA COMERCIO DE PRODUTOS HOSPITALARES LTDA";"10588595001092";"SANOFI MEDLEY FARMACEUTICA LTDA";"350";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"TUBETE 3,00 ML";"INSULINA";"01/2026";"SIM";"TUBETE";"1832603430052";"Registro de Preços";"300.0";"22.61";"7913.5";"13428063"
"2026";"11490142000109";"PE";"MUNICIPAL";"02/04/2026";"20/07/2026";"12";"298454";"DEXCLORFENIRAMINA MALEATO, CONCENTRAÇÃO:0,4 MG/ML, APRESENTAÇÃO FARMACÊUTICA:XAROPE";"9035";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"32380176000102";"T.F. ALEXANDRE DISTRIBUIDORA DE MEDICAMENTOS";"02456955000183";"NATULAB LABORATORIO S.A";"6250";;"FUNDO MUNICIPAL DE SAUDE";"SAO VICENTE FERRER";"FRASCO 100,00 ML";"DEXCLORFENIRAMINA MALEATO";"032025";"SIM";"FRASCO";;"Pregão";"10000.0";"1.69";"10562.5";"13428064"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"268372";"ACICLOVIR, DOSAGEM:400 MG";"363";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.";"73663650000190";"RANBAXY FARMACEUTICA LTDA";"168700";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"ACICLOVIR";"01/2026";"SIM";"COMPRIMIDO";"1235200570073";"Registro de Preços";;"0.4219";"71174.53";"13428065"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"372335";"METRONIDAZOL, CONCENTRAÇAO:100 MG/G, FORMA FARMACEUTICA:GEL VAGINAL, CARACTERÍSTICA ADICIONAL:COM APLICADOR";"9712";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"17875";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"BISNAGA 50,00 G";"METRONIDAZOL";"01/2026";"SIM";"BISNAGA";"1256800430038";"Registro de Preços";"5000.0";"4.8";"85800.0";"13428066"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"324414";"LAMOTRIGINA, DOSAGEM:50 MG";"8640";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.";"73663650000190";"RANBAXY FARMACEUTICA LTDA";"32200";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"LAMOTRIGINA";"01/2026";"SIM";"COMPRIMIDO";"1235201990033";"Registro de Preços";;"0.1249";"4021.78";"13428069"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"353333";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:875MG + 125MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"94516671000153";"CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.";"73663650000190";"RANBAXY FARMACEUTICA LTDA";"845300";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"AMOXICILINA";"01/2026";"SIM";"COMPRIMIDO";"1235202730094";"Registro de Preços";;"1.7812";"1505648.36";"13428071"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"266788";"NISTATINA, DOSAGEM:25.000 UI/G, APRESENTAÇÃO:CREME VAGINAL";"10094";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"40120";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"BISNAGA 60,00 G";"NISTATINA";"01/2026";"SIM";"BISNAGA";"1256800450101";"Registro de Preços";"6000.0";"5.5";"220660.0";"13428079"
"2026";"09201882000128";"PR";"MUNICIPAL";"23/06/2026";"10/08/2026";"12";"270220";"HIDROCORTISONA, PRINCÍPIO ATIVO:100MG, APRESENTAÇÃO:INJETÁVEL";"8222";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"49324221002077";"FRESENIUS KABI BRASIL LTDA.";"500";;"FUNDO MUNICIPAL DE SAUDE";"SANTA HELENA";"FRASCO-AMPOLA";"HIDROCORTISONA";"17/2026";"58/2026";"FRASCO-AMPOLA";;"Pregão";;"2.47";"1235.0";"13428080"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"272931";"FLUNITRAZEPAM, DOSAGEM:1 MG";"7656";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"00923140000131";"EMS SIGMA PHARMA LTDA";"1360";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"FLUNITRAZEPAM";"01/2026";"SIM";"COMPRIMIDO";"1356906040027";"Registro de Preços";;"0.6536";"888.896";"13428083"
"2026";"09201882000128";"PR";"MUNICIPAL";"23/06/2026";"10/08/2026";"12";"272931";"FLUNITRAZEPAM, DOSAGEM:1 MG";"7656";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"00923140000131";"EMS SIGMA PHARMA LTDA";"1500";;"FUNDO MUNICIPAL DE SAUDE";"SANTA HELENA";"COMPRIMIDO";"FLUNITRAZEPAM";"17/2026";"58/2026";"COMPRIMIDO";"1356906040027";"Pregão";;"0.68";"1020.0";"13428084"
"2026";"11120699000140";"AL";"MUNICIPAL";"02/03/2026";"22/07/2026";"12";"372335";"METRONIDAZOL, CONCENTRAÇAO:100 MG/G, FORMA FARMACEUTICA:GEL VAGINAL, CARACTERÍSTICA ADICIONAL:COM APLICADOR";"9712";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"11232365000168";"ALAGOAS COMERCIAL MEDICA LTDA";"18324343000177";"BELFAR LTDA";"3600";;"FUNDO MUNICIPAL DE SAUDE";"MURICI";"BISNAGA 50,00 G";"METRONIDAZOL";"02972025";"332025";"BISNAGA";"1057101400021";"Pregão";"5000.0";"2.79";"10044.0";"13428087"
"2026";"11120699000140";"AL";"MUNICIPAL";"02/03/2026";"22/07/2026";"12";"266788";"NISTATINA, DOSAGEM:25.000 UI/G, APRESENTAÇÃO:CREME VAGINAL";"10094";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"11232365000168";"ALAGOAS COMERCIAL MEDICA LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"3600";;"FUNDO MUNICIPAL DE SAUDE";"MURICI";"BISNAGA 60,00 G";"NISTATINA";"02972025";"332025";"BISNAGA";"1558405470036";"Pregão";"6000.0";"3.23";"11628.0";"13428088"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267654";"ESPIRONOLACTONA, DOSAGEM:100 MG";"7024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000365";"EMS S/A";"108680";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"ESPIRONOLACTONA";"01/2026";"SIM";"COMPRIMIDO";"1023506320094";"Registro de Preços";;"0.5225";"56785.3";"13428092"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"296744";"OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:40 MG + 25 MG";"18540";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000365";"EMS S/A";"38700";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"OLMESARTANA MEDOXOMILA";"01/2026";"SIM";"COMPRIMIDO";"1023513330180";"Registro de Preços";;"0.6669";"25809.03";"13428093"
"2026";"92963560000160";"RS";"MUNICIPAL";"22/06/2026";"07/07/2026";"12";"324414";"LAMOTRIGINA, DOSAGEM:50 MG";"8640";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"05782733000149";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"05399786000185";"UNICHEM FARMACEUTICA DO BRASIL LTDA.";"1250";"PRE 138/2026";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"COMPRIMIDO";"LAMOTRIGINA";"26.0.000062711-8";"40187069";"COMPRIMIDO";"1564900090026";"Pregão";;"0.199";"248.75";"13428094"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"269962";"DOMPERIDONA, DOSAGEM:10 MG";"6381";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000365";"EMS S/A";"774600";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"DOMPERIDONA";"01/2026";"SIM";"COMPRIMIDO";"1023509990058";"Registro de Preços";;"0.0339";"26258.94";"13428095"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"272839";"RISPERIDONA, DOSAGEM:1 MG";"11759";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1254700";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"RISPERIDONA";"01/2026";"SIM";"COMPRIMIDO";"1256802690071";"Registro de Preços";;"0.075";"94102.5";"13428097"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"284458";"CLOBETASOL, PRINCÍPIO ATIVO:SAL PROPIONATO, CONCENTRAÇÃO:0,05%, APRESENTAÇÃO:CREME";"18279";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"3419";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"BISNAGA 30,00 G";"CLOBETASOL";"01/2026";"SIM";"BISNAGA";"1558401540048";"Registro de Preços";"3000.0";"4.0999";"14017.5581";"13428100"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"272435";"ANLODIPINO BESILATO, DOSAGEM:2,5 MG";"2411";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"49475833000106";"BIOLAB SANUS FARMACEUTICA LTDA";"64200";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"ANLODIPINO BESILATO";"01/2026";"SIM";"COMPRIMIDO";"1097400740263";"Registro de Preços";;"0.0825";"5296.5";"13428101"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267568";"DILTIAZEM CLORIDRATO, DOSAGEM:60 MG";"5164";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000365";"EMS S/A";"67150";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"DILTIAZEM CLORIDRATO";"01/2026";"SIM";"COMPRIMIDO";"1023507400172";"Registro de Preços";;"0.2099";"14094.785";"13428102"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"271358";"ALPRAZOLAM, DOSAGEM:0,25 MG";"2362";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000365";"EMS S/A";"116200";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"ALPRAZOLAM";"01/2026";"SIM";"COMPRIMIDO";"1023506630034";"Registro de Preços";;"0.12";"13944.0";"13428103"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"270548";"ÁCIDO ACETILSALICÍLICO, APRESENTAÇÃO:TAMPONADO, DOSAGEM:325MG";"353";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"00923140000131";"EMS SIGMA PHARMA LTDA";"34176";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"ÁCIDO ACETILSALICÍLICO";"01/2026";"SIM";"COMPRIMIDO";"1356906470234";"Registro de Preços";;"0.3249";"11103.7824";"13428104"
"2026";"02165050000154";"PI";"MUNICIPAL";"25/03/2026";"11/06/2026";"12";"267654";"ESPIRONOLACTONA, DOSAGEM:100 MG";"7024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"35517881000105";"MEDICAR MED LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"600";"Esse processo possui 12 atas, sendo elas: Ata nº 01.2503/2026: medicamentos e insumos , possui 5 itens. Ata nº 03.2503/2026: insumos , possui 2 itens . Ata nº 04.2503/2026: medicamentos, insumos e dispositivos médicos hospitalares , possui 21 itens . Ata nº 05.2503/2026: insumos hospitalares e odontológicos, possui 6 itens. Ata nº 06.2503/2026: medicamentos, insumos hospitalares, laboratoriais e odontológicos e fórmulas para alimentação, possui 419 itens. Ata nº 07.2503/2026, medicamentos e insumos, possui 9 itens. Ata nº 09.2503/2026, medicamento e insumos, possui 7 itens. Ata nº 10.2503/2026: insumos, possui 3 itens . Ata nº 11.2503/2026: medicamentos e fraldas descartáveis, possui 2 itens. Ata nº 12.2503/2026: medicamento e insumos, possui 7 itens. Ata nº 13.2503/2026: insumos, possui 2 itens. Ata nº 14.2503/2026, possui 9 itens, todos homologados em 25.03.2026";"MUNICIPIO DE JOAQUIM PIRES - FUNDO MUNICIPAL DE SAUDE";"JOAQUIM PIRES";"COMPRIMIDO";"ESPIRONOLACTONA";"010/2026";"12 atas";"COMPRIMIDO";"1134301550030";"Pregão";;"0.22";"132.0";"13428105"
